ID,fold 1,fold 2,fold 3,fold 4,fold 5
9157_right.jpeg,train,train,train,val,train
37020_left.jpeg,train,train,train,train,train
5757_right.jpeg,train,val,train,val,train
17798_left.jpeg,train,train,val,train,val
17234_right.jpeg,train,val,val,val,val
14430_left.jpeg,train,train,train,train,train
12397_left.jpeg,train,train,train,train,train
14366_right.jpeg,train,train,train,val,train
14227_right.jpeg,train,train,val,train,train
15450_right.jpeg,train,val,train,train,train
21596_right.jpeg,train,train,train,val,train
26299_right.jpeg,train,train,val,val,train
27597_right.jpeg,train,train,train,train,train
10272_left.jpeg,train,val,train,train,train
36367_right.jpeg,train,train,train,train,train
27816_right.jpeg,train,val,train,val,train
37849_right.jpeg,train,train,train,val,train
13081_left.jpeg,train,train,val,train,train
27889_right.jpeg,train,train,train,train,train
21618_right.jpeg,train,train,train,train,train
14961_left.jpeg,train,train,train,train,train
32536_left.jpeg,train,train,val,train,train
10444_left.jpeg,train,train,train,train,val
15582_left.jpeg,train,train,train,train,train
22901_right.jpeg,train,train,val,train,train
43545_left.jpeg,train,train,train,train,train
35454_left.jpeg,train,train,train,train,train
7025_left.jpeg,train,train,train,train,train
13834_left.jpeg,train,val,train,train,train
23050_left.jpeg,train,train,train,train,val
13889_right.jpeg,train,train,train,train,train
7288_left.jpeg,train,train,train,train,train
21571_right.jpeg,train,train,train,train,train
20815_left.jpeg,train,train,val,train,train
6017_right.jpeg,train,train,train,train,train
29016_left.jpeg,train,val,train,train,val
20147_left.jpeg,train,val,train,train,train
6875_left.jpeg,train,train,train,train,train
12998_left.jpeg,train,val,train,train,train
14224_right.jpeg,train,train,train,train,train
39118_right.jpeg,train,train,train,val,train
27107_right.jpeg,train,val,train,train,val
23771_right.jpeg,train,train,train,train,train
43416_right.jpeg,train,train,train,val,train
21757_left.jpeg,train,train,train,train,train
24397_right.jpeg,train,train,val,train,train
14688_right.jpeg,train,train,train,train,train
3096_right.jpeg,train,val,val,val,val
40575_left.jpeg,train,train,train,train,train
28743_left.jpeg,train,val,train,train,train
43318_right.jpeg,train,train,train,val,val
7601_left.jpeg,train,train,train,train,train
29599_left.jpeg,train,train,train,train,train
35412_left.jpeg,train,val,train,train,train
39468_right.jpeg,train,train,train,train,train
3317_right.jpeg,train,train,train,train,train
18587_right.jpeg,train,val,val,val,train
12938_right.jpeg,train,train,val,train,val
19771_left.jpeg,train,val,train,val,train
9419_left.jpeg,train,val,train,train,train
23095_right.jpeg,train,train,train,val,train
28434_right.jpeg,train,val,train,val,train
32627_right.jpeg,train,val,train,val,train
33725_left.jpeg,train,val,train,train,train
24019_right.jpeg,train,val,train,train,train
2107_left.jpeg,train,train,train,train,train
14224_left.jpeg,train,train,train,train,train
29839_left.jpeg,train,val,train,train,train
13971_left.jpeg,train,val,train,train,train
35711_left.jpeg,train,train,train,train,val
2086_right.jpeg,train,val,train,train,val
42210_left.jpeg,train,val,train,train,val
20858_left.jpeg,train,train,train,val,train
2810_right.jpeg,train,train,train,train,train
20985_right.jpeg,train,train,train,val,train
41631_left.jpeg,train,train,val,train,train
9975_left.jpeg,train,train,val,val,train
13031_right.jpeg,train,val,train,train,val
16697_right.jpeg,train,val,train,train,train
19771_right.jpeg,train,train,train,train,val
28369_right.jpeg,train,train,val,val,train
16741_left.jpeg,train,train,train,train,val
20323_right.jpeg,train,train,train,train,train
25985_right.jpeg,train,train,train,train,train
23611_right.jpeg,train,train,train,train,val
14615_right.jpeg,train,train,train,val,train
24166_left.jpeg,train,train,train,train,train
27489_left.jpeg,train,train,train,val,train
35704_left.jpeg,train,val,train,train,val
15274_right.jpeg,train,train,train,train,val
13766_left.jpeg,train,val,train,train,train
40855_right.jpeg,train,train,train,val,train
27358_left.jpeg,train,val,train,train,val
24059_right.jpeg,train,train,train,val,val
12070_right.jpeg,train,train,train,train,train
17489_right.jpeg,train,train,train,train,val
21929_right.jpeg,train,train,train,train,train
14084_right.jpeg,train,val,train,val,train
16007_right.jpeg,train,train,train,val,train
13270_left.jpeg,train,train,train,train,train
37656_right.jpeg,train,train,val,val,train
8292_right.jpeg,train,train,train,train,val
6537_left.jpeg,train,train,train,train,train
18633_right.jpeg,train,val,train,train,train
19504_right.jpeg,train,train,train,train,train
39667_right.jpeg,train,train,train,train,train
19878_left.jpeg,train,val,train,train,train
21874_right.jpeg,train,train,train,train,train
17135_right.jpeg,train,train,val,train,train
23249_right.jpeg,train,train,val,train,train
26996_right.jpeg,train,train,train,train,train
6165_right.jpeg,train,val,val,val,train
7623_right.jpeg,train,val,train,val,train
3622_left.jpeg,train,train,train,val,train
26142_right.jpeg,train,val,train,train,train
26772_left.jpeg,train,val,train,train,val
1475_right.jpeg,train,train,val,train,train
28413_left.jpeg,train,train,val,val,val
23803_left.jpeg,train,train,train,train,val
42260_left.jpeg,train,train,val,train,train
9008_left.jpeg,train,train,train,val,train
23065_left.jpeg,train,val,train,train,train
4434_left.jpeg,train,train,train,train,train
21149_left.jpeg,train,train,val,train,train
41903_right.jpeg,train,train,train,train,train
12839_right.jpeg,train,train,val,train,val
24033_right.jpeg,train,train,train,train,train
22590_right.jpeg,train,train,train,val,train
23553_left.jpeg,train,val,train,train,val
10156_right.jpeg,train,train,train,train,train
2643_right.jpeg,train,train,train,val,train
29810_right.jpeg,train,val,val,train,train
43831_left.jpeg,train,train,train,train,train
11730_right.jpeg,train,train,train,train,train
11032_right.jpeg,train,train,train,train,train
5425_right.jpeg,train,train,train,train,train
20462_right.jpeg,train,train,train,val,train
35710_left.jpeg,train,train,train,train,train
33812_right.jpeg,train,train,train,train,val
18235_right.jpeg,train,train,train,train,train
32821_left.jpeg,train,train,val,train,train
7360_right.jpeg,train,train,train,train,train
5177_left.jpeg,train,train,train,train,val
22523_left.jpeg,train,train,train,train,train
12000_left.jpeg,train,train,train,train,train
23157_right.jpeg,train,train,train,train,val
41394_left.jpeg,train,train,train,train,train
18450_right.jpeg,train,train,train,train,train
11772_right.jpeg,train,train,train,train,val
27873_left.jpeg,train,train,train,train,train
18030_right.jpeg,train,train,train,train,train
13022_right.jpeg,train,train,train,val,train
42705_left.jpeg,train,train,train,train,val
19802_left.jpeg,train,train,train,train,train
18450_left.jpeg,train,train,train,val,train
24222_right.jpeg,train,train,train,train,train
5978_right.jpeg,train,train,train,train,train
28929_right.jpeg,train,train,val,train,train
23326_right.jpeg,train,train,val,train,val
11397_right.jpeg,train,train,train,train,train
8034_left.jpeg,train,train,train,train,val
41717_right.jpeg,train,train,train,train,train
36426_left.jpeg,train,train,train,train,val
10312_left.jpeg,train,train,train,train,val
21511_right.jpeg,train,val,train,train,val
7623_left.jpeg,train,train,train,train,train
22227_left.jpeg,train,train,train,train,train
32783_right.jpeg,train,train,train,train,train
34648_right.jpeg,train,train,val,train,val
42008_left.jpeg,train,train,train,val,train
16042_left.jpeg,train,train,train,train,train
38326_left.jpeg,train,train,val,train,train
10787_left.jpeg,train,train,val,train,train
13408_right.jpeg,train,train,val,train,train
40405_left.jpeg,train,train,train,train,train
21571_left.jpeg,train,train,val,train,train
4130_right.jpeg,train,train,val,train,train
19555_right.jpeg,train,val,train,train,train
16633_left.jpeg,train,val,train,train,val
1021_left.jpeg,train,train,train,train,val
4155_right.jpeg,train,train,train,train,train
36732_right.jpeg,train,train,train,train,val
7797_left.jpeg,train,train,train,train,train
30869_left.jpeg,train,train,train,train,val
6851_left.jpeg,train,train,val,train,train
19802_right.jpeg,train,train,train,train,train
29097_left.jpeg,train,train,val,train,val
1439_left.jpeg,train,train,val,train,train
31722_left.jpeg,train,train,val,val,train
37055_left.jpeg,train,train,train,train,train
15835_left.jpeg,train,val,train,train,val
16268_right.jpeg,train,train,val,train,train
8280_left.jpeg,train,train,train,train,train
42333_left.jpeg,train,train,train,train,train
39975_left.jpeg,train,train,train,train,val
34400_right.jpeg,train,train,train,train,train
31062_left.jpeg,train,train,train,train,val
41336_right.jpeg,train,train,train,val,val
18025_right.jpeg,train,train,val,val,train
39741_left.jpeg,train,train,train,train,train
8637_right.jpeg,train,train,train,train,val
36166_left.jpeg,train,train,train,train,train
18059_right.jpeg,train,train,val,train,train
38997_left.jpeg,train,train,train,train,val
15414_left.jpeg,train,train,train,train,train
11035_right.jpeg,train,train,val,train,train
26313_left.jpeg,train,val,train,val,train
20402_left.jpeg,train,train,train,val,train
31151_left.jpeg,train,train,train,val,train
39756_right.jpeg,train,train,train,train,train
40819_right.jpeg,train,train,val,train,train
41903_left.jpeg,train,train,train,val,train
37309_left.jpeg,train,train,train,val,val
17925_left.jpeg,train,train,train,train,train
9167_right.jpeg,train,train,val,train,val
38825_right.jpeg,train,train,val,val,val
21387_left.jpeg,train,train,train,train,train
38200_left.jpeg,train,val,train,train,train
8424_right.jpeg,train,train,train,train,train
23095_left.jpeg,train,train,train,train,train
43416_left.jpeg,train,train,val,train,train
37008_left.jpeg,train,train,val,val,val
42618_right.jpeg,train,val,train,train,val
33582_left.jpeg,train,train,train,train,train
11889_left.jpeg,train,train,train,train,train
27779_right.jpeg,train,train,train,train,train
11625_right.jpeg,train,train,train,train,train
8561_left.jpeg,train,train,train,val,train
11758_left.jpeg,train,train,train,train,train
16759_left.jpeg,train,val,train,train,train
28631_left.jpeg,train,train,train,val,train
21568_right.jpeg,train,train,train,train,val
23534_left.jpeg,train,val,train,val,val
34526_right.jpeg,train,train,val,train,train
1369_right.jpeg,train,train,train,train,train
30723_left.jpeg,train,train,val,train,train
6217_left.jpeg,train,train,train,train,train
13945_right.jpeg,train,train,train,val,train
348_left.jpeg,train,val,train,train,val
2525_left.jpeg,train,train,train,train,train
30675_right.jpeg,train,train,train,val,train
2640_right.jpeg,train,train,train,train,train
21632_left.jpeg,train,train,val,train,train
15870_left.jpeg,train,train,train,train,train
15425_left.jpeg,train,train,train,train,train
34524_left.jpeg,train,val,train,train,train
15149_left.jpeg,train,val,train,train,train
35052_left.jpeg,train,train,val,train,train
17855_left.jpeg,train,train,val,train,val
27803_left.jpeg,train,train,train,val,train
28581_right.jpeg,train,train,train,train,val
12042_right.jpeg,train,train,train,train,train
9951_left.jpeg,train,train,train,train,train
10839_right.jpeg,train,train,train,train,train
23884_left.jpeg,train,val,train,train,train
17426_left.jpeg,train,train,train,train,train
37958_left.jpeg,train,train,train,val,train
5421_left.jpeg,train,train,train,train,train
15954_left.jpeg,train,train,train,train,train
21916_right.jpeg,train,train,val,train,train
8681_left.jpeg,train,train,val,train,train
24437_left.jpeg,train,val,train,train,train
21123_right.jpeg,train,train,train,train,train
8852_left.jpeg,train,train,train,val,train
23326_left.jpeg,train,train,val,train,val
24346_left.jpeg,train,train,train,train,train
23523_right.jpeg,train,train,train,train,train
37020_right.jpeg,train,train,train,train,train
16778_left.jpeg,train,train,train,train,val
10812_left.jpeg,train,train,train,train,train
28569_right.jpeg,train,train,train,train,train
19414_left.jpeg,train,train,train,train,train
22978_right.jpeg,train,train,train,val,train
21024_right.jpeg,train,val,train,train,train
1084_right.jpeg,train,train,train,val,train
25119_left.jpeg,train,train,train,train,train
40404_right.jpeg,train,train,train,train,train
16818_right.jpeg,train,val,train,train,train
42815_right.jpeg,train,train,train,train,train
37354_right.jpeg,train,train,train,train,train
22778_left.jpeg,train,train,val,val,train
31281_right.jpeg,train,train,train,train,train
7675_right.jpeg,train,train,train,train,train
33812_left.jpeg,train,train,train,train,train
2233_left.jpeg,train,train,val,train,train
13716_right.jpeg,train,train,train,train,train
38071_left.jpeg,train,val,train,val,train
30307_right.jpeg,train,val,train,train,train
34400_left.jpeg,train,train,train,train,val
12290_left.jpeg,train,train,train,val,train
20026_right.jpeg,train,train,val,train,train
35748_left.jpeg,train,train,train,train,train
7821_right.jpeg,train,train,train,train,train
43105_right.jpeg,train,val,train,train,train
38400_left.jpeg,train,val,train,train,train
11874_left.jpeg,train,train,train,val,val
20855_left.jpeg,train,val,train,train,train
15627_left.jpeg,train,train,val,train,train
15975_left.jpeg,train,train,train,train,train
34449_right.jpeg,train,train,train,train,train
38839_left.jpeg,train,train,val,train,val
17481_right.jpeg,train,train,train,train,train
31497_left.jpeg,train,train,train,train,train
35813_right.jpeg,train,train,train,train,train
34101_left.jpeg,train,train,train,val,train
14041_left.jpeg,train,train,train,val,train
19920_right.jpeg,train,val,train,train,train
41174_right.jpeg,train,train,train,train,train
28598_right.jpeg,train,train,train,train,train
8743_left.jpeg,train,val,train,train,train
22502_right.jpeg,train,train,train,train,train
16602_right.jpeg,train,train,train,train,train
31972_right.jpeg,train,train,train,train,val
36722_right.jpeg,train,val,train,val,train
30785_right.jpeg,train,train,train,train,train
214_left.jpeg,train,val,train,train,train
5137_right.jpeg,train,train,train,train,train
6165_left.jpeg,train,train,train,train,val
6997_left.jpeg,train,train,train,train,train
11736_left.jpeg,train,train,val,train,val
6901_left.jpeg,train,train,val,train,val
22220_left.jpeg,train,train,val,train,train
29023_left.jpeg,train,train,train,train,val
36691_right.jpeg,train,train,train,train,train
43683_right.jpeg,train,train,train,train,val
6881_left.jpeg,train,train,train,train,train
30930_left.jpeg,train,train,train,train,train
12419_right.jpeg,train,train,train,train,train
38429_left.jpeg,train,train,train,train,train
31226_right.jpeg,train,train,train,val,train
35380_left.jpeg,train,train,train,train,train
15941_left.jpeg,train,train,train,train,train
31729_right.jpeg,train,train,train,train,train
23906_right.jpeg,train,train,val,train,train
1669_right.jpeg,train,train,train,val,train
37708_left.jpeg,train,train,val,val,train
39691_left.jpeg,train,train,train,train,val
17135_left.jpeg,train,train,train,val,train
8749_right.jpeg,train,train,train,val,val
36502_left.jpeg,train,train,train,train,val
36213_right.jpeg,train,train,train,train,train
10017_left.jpeg,train,train,train,train,train
30439_left.jpeg,train,train,train,train,train
2830_right.jpeg,train,train,train,train,train
1411_left.jpeg,train,val,val,train,train
9889_right.jpeg,train,train,train,train,train
42122_right.jpeg,train,train,train,train,train
16439_right.jpeg,train,train,train,train,train
4674_left.jpeg,train,train,train,train,train
39185_left.jpeg,train,train,train,train,train
34901_left.jpeg,train,val,train,train,train
4497_left.jpeg,train,train,train,val,train
41742_right.jpeg,train,train,train,train,train
15442_left.jpeg,train,train,train,train,train
30175_right.jpeg,train,train,train,val,train
27922_left.jpeg,train,train,train,train,train
1111_right.jpeg,train,train,val,train,val
4232_left.jpeg,train,train,train,train,train
16835_right.jpeg,train,train,train,train,train
5258_right.jpeg,train,train,train,train,train
963_right.jpeg,train,train,train,train,train
19154_left.jpeg,train,train,train,train,train
34524_right.jpeg,train,train,train,train,val
39826_left.jpeg,train,val,train,train,train
18046_right.jpeg,train,train,val,train,val
22665_right.jpeg,train,train,train,val,train
4252_left.jpeg,train,train,train,train,val
9284_right.jpeg,train,train,train,train,train
29484_right.jpeg,train,train,train,val,val
7137_right.jpeg,train,train,train,val,val
3700_left.jpeg,train,train,train,train,val
15870_right.jpeg,train,val,train,train,train
36709_right.jpeg,train,train,train,train,train
405_right.jpeg,train,train,train,train,train
5032_left.jpeg,train,train,val,train,train
28177_right.jpeg,train,val,train,train,train
37588_left.jpeg,train,train,train,train,val
5258_left.jpeg,train,val,train,train,train
11863_right.jpeg,train,train,val,val,train
12063_left.jpeg,train,train,val,train,train
22833_left.jpeg,train,train,train,train,train
36130_right.jpeg,train,train,train,train,train
12014_left.jpeg,train,val,val,train,train
6901_right.jpeg,train,train,train,train,train
13888_left.jpeg,train,train,train,train,val
23597_left.jpeg,train,val,train,val,val
18046_left.jpeg,train,train,train,train,train
44196_left.jpeg,train,val,train,train,train
8889_left.jpeg,train,train,train,train,train
22557_left.jpeg,train,train,val,train,val
2132_left.jpeg,train,train,val,train,train
19061_right.jpeg,train,train,train,train,train
28549_right.jpeg,train,val,train,train,train
30033_left.jpeg,train,train,train,train,train
19471_left.jpeg,train,val,train,train,train
44247_left.jpeg,train,train,train,train,train
44025_right.jpeg,train,train,train,train,val
25162_left.jpeg,train,train,train,train,train
38422_left.jpeg,train,train,train,train,train
21978_left.jpeg,train,train,train,train,train
34433_right.jpeg,train,val,train,val,train
7026_right.jpeg,train,train,train,train,train
27939_right.jpeg,train,train,train,train,train
2804_right.jpeg,train,val,train,train,train
8788_right.jpeg,train,train,train,train,val
40728_left.jpeg,train,train,train,train,train
23949_right.jpeg,train,train,train,train,train
29020_left.jpeg,train,train,train,val,train
21511_left.jpeg,train,train,train,train,train
28549_left.jpeg,train,train,train,val,train
1520_right.jpeg,train,val,train,train,train
352_left.jpeg,train,val,train,train,val
16025_left.jpeg,train,train,train,val,train
9525_left.jpeg,train,val,train,train,train
24982_left.jpeg,train,train,val,train,train
28711_left.jpeg,train,train,train,train,val
39232_right.jpeg,train,val,val,train,train
41201_right.jpeg,train,train,train,train,val
6005_left.jpeg,train,train,train,train,train
37829_left.jpeg,train,train,train,train,train
11500_left.jpeg,train,train,train,train,train
28052_right.jpeg,train,train,train,train,train
22801_right.jpeg,train,train,train,train,train
23692_right.jpeg,train,val,train,train,train
6684_left.jpeg,train,train,train,train,train
20778_right.jpeg,train,val,train,train,train
28434_left.jpeg,train,train,val,train,train
16857_right.jpeg,train,train,train,train,train
31999_left.jpeg,train,train,train,train,train
26944_left.jpeg,train,train,train,train,train
26300_right.jpeg,train,val,val,train,train
12547_right.jpeg,train,train,val,train,val
35734_right.jpeg,train,train,train,train,train
22819_right.jpeg,train,train,train,train,train
16429_left.jpeg,train,train,train,val,train
12810_left.jpeg,train,train,train,train,train
33884_left.jpeg,train,val,train,train,train
7883_right.jpeg,train,train,val,train,train
34350_right.jpeg,train,train,train,train,train
21323_right.jpeg,train,val,train,train,train
5497_left.jpeg,train,val,train,train,train
32851_right.jpeg,train,train,train,train,train
6079_right.jpeg,train,train,train,train,train
13834_right.jpeg,train,val,train,val,train
34109_right.jpeg,train,train,train,train,train
17827_right.jpeg,train,train,train,val,train
27701_right.jpeg,train,train,val,train,val
8388_left.jpeg,train,train,train,train,train
406_left.jpeg,train,val,train,train,train
24387_left.jpeg,train,train,train,val,train
38064_left.jpeg,train,train,train,train,train
13705_left.jpeg,train,val,train,train,val
29147_left.jpeg,train,train,train,train,train
7398_left.jpeg,train,val,val,train,train
23422_right.jpeg,train,train,train,val,train
9244_right.jpeg,train,train,train,train,val
607_left.jpeg,train,train,train,train,val
317_left.jpeg,train,train,train,train,train
42484_right.jpeg,train,val,train,train,val
6391_right.jpeg,train,train,train,val,train
19018_right.jpeg,train,train,val,train,val
29703_right.jpeg,train,train,val,train,train
16624_left.jpeg,train,val,train,val,val
30226_left.jpeg,train,train,train,train,train
13684_right.jpeg,train,train,train,train,train
11738_left.jpeg,train,train,val,val,val
38595_left.jpeg,train,train,val,train,train
15930_left.jpeg,train,val,train,train,train
24656_right.jpeg,train,train,train,val,train
19472_right.jpeg,train,train,train,val,val
9311_right.jpeg,train,val,train,train,train
23394_left.jpeg,train,val,train,train,train
22208_left.jpeg,train,val,train,train,val
35499_left.jpeg,train,train,train,val,val
38325_right.jpeg,train,train,train,train,train
22959_right.jpeg,train,train,train,train,val
44242_left.jpeg,train,val,train,train,val
30930_right.jpeg,train,train,val,train,train
7378_right.jpeg,train,train,train,train,train
32130_left.jpeg,train,train,train,val,train
10454_left.jpeg,train,train,train,train,train
9992_left.jpeg,train,train,val,train,val
26619_left.jpeg,train,train,train,train,train
1430_left.jpeg,train,train,train,train,train
31729_left.jpeg,train,train,train,train,val
8462_right.jpeg,train,val,train,train,val
16515_right.jpeg,train,train,train,val,train
4676_left.jpeg,train,train,train,train,train
374_right.jpeg,train,train,train,val,train
4496_right.jpeg,train,val,train,train,train
27653_right.jpeg,train,train,train,train,train
534_left.jpeg,train,train,val,train,train
8621_right.jpeg,train,train,train,train,train
21507_left.jpeg,train,train,train,train,train
33281_left.jpeg,train,train,train,train,train
23844_right.jpeg,train,train,train,val,train
20993_right.jpeg,train,train,train,train,train
36423_left.jpeg,train,train,train,train,val
9863_right.jpeg,train,train,val,train,val
1099_right.jpeg,train,train,train,train,train
28405_right.jpeg,train,train,train,train,train
38454_right.jpeg,train,train,train,train,train
13669_left.jpeg,train,train,train,train,train
41506_right.jpeg,train,train,train,train,val
31060_left.jpeg,train,train,train,val,train
27804_left.jpeg,train,train,train,train,train
32064_right.jpeg,train,train,train,val,val
13066_right.jpeg,train,val,train,val,val
18880_left.jpeg,train,train,val,train,train
37834_left.jpeg,train,train,train,train,train
19711_left.jpeg,train,train,train,train,train
12419_left.jpeg,train,train,train,train,train
8950_left.jpeg,train,train,val,train,train
25593_right.jpeg,train,train,train,train,val
40805_right.jpeg,train,train,train,val,val
34302_right.jpeg,train,train,val,train,train
24733_right.jpeg,train,train,train,train,train
39224_right.jpeg,train,train,train,train,val
5304_right.jpeg,train,train,train,train,train
11097_left.jpeg,train,train,train,train,val
30915_right.jpeg,train,train,train,val,train
9233_right.jpeg,train,train,train,train,train
30290_left.jpeg,train,train,train,train,train
4326_left.jpeg,train,train,train,train,train
10819_right.jpeg,train,val,train,train,train
3782_left.jpeg,train,train,train,val,train
40673_right.jpeg,train,train,train,train,train
28571_right.jpeg,train,train,val,val,train
5441_right.jpeg,train,train,train,train,train
20026_left.jpeg,train,train,train,val,train
22568_right.jpeg,train,train,train,val,train
21361_left.jpeg,train,train,train,train,val
14468_right.jpeg,train,train,train,train,train
43929_right.jpeg,train,train,train,train,val
26319_right.jpeg,train,val,train,train,train
7279_left.jpeg,train,train,train,train,train
39188_right.jpeg,train,train,train,val,train
2768_left.jpeg,train,train,val,train,train
10137_left.jpeg,train,train,train,train,train
32868_right.jpeg,train,train,train,train,train
33711_left.jpeg,train,train,train,train,train
38064_right.jpeg,train,train,train,train,train
2095_right.jpeg,train,train,train,train,train
27344_left.jpeg,train,val,train,train,train
28604_right.jpeg,train,train,train,val,train
26245_left.jpeg,train,train,train,val,train
43008_right.jpeg,train,val,train,train,train
43186_left.jpeg,train,train,train,train,train
24094_left.jpeg,train,val,train,train,train
13669_right.jpeg,train,train,train,train,train
4878_left.jpeg,train,train,train,train,train
13934_right.jpeg,train,train,train,train,train
10853_right.jpeg,train,train,train,train,train
16764_left.jpeg,train,train,train,train,train
33906_right.jpeg,train,train,train,val,train
13987_right.jpeg,train,val,train,train,train
6599_left.jpeg,train,val,train,val,train
15376_left.jpeg,train,train,train,train,train
2227_left.jpeg,train,val,val,train,train
6272_right.jpeg,train,val,train,val,val
40078_right.jpeg,train,train,train,train,val
4909_right.jpeg,train,train,train,val,train
12612_right.jpeg,train,train,train,train,train
31435_left.jpeg,train,train,train,train,val
20792_left.jpeg,train,train,train,train,val
13490_right.jpeg,train,val,train,train,train
17088_right.jpeg,train,train,train,train,train
16614_right.jpeg,train,val,train,train,train
20242_left.jpeg,train,val,val,train,train
39741_right.jpeg,train,train,train,train,train
30749_right.jpeg,train,val,val,val,train
14849_right.jpeg,train,train,train,train,train
31735_left.jpeg,train,train,train,train,val
42408_left.jpeg,train,train,val,train,val
41852_left.jpeg,train,val,train,train,train
31073_left.jpeg,train,train,train,train,train
24461_left.jpeg,train,train,train,train,train
15312_right.jpeg,train,train,train,train,train
39369_left.jpeg,train,train,train,train,train
34008_right.jpeg,train,train,train,train,train
17899_left.jpeg,train,train,train,train,train
34413_left.jpeg,train,train,train,train,train
8141_right.jpeg,train,train,val,train,val
41342_right.jpeg,train,train,train,train,train
30996_right.jpeg,train,val,train,train,train
6806_right.jpeg,train,train,train,train,train
4196_left.jpeg,train,train,train,train,train
16412_right.jpeg,train,train,train,train,train
23731_left.jpeg,train,train,train,val,train
29414_right.jpeg,train,val,train,train,train
19238_left.jpeg,train,val,train,train,train
36989_right.jpeg,train,train,train,train,val
26864_left.jpeg,train,val,train,train,train
37984_left.jpeg,train,train,train,train,train
33270_right.jpeg,train,train,train,train,train
42260_right.jpeg,train,train,train,train,val
3988_left.jpeg,train,train,train,val,val
32247_left.jpeg,train,val,train,val,train
38407_left.jpeg,train,train,train,train,train
38662_left.jpeg,train,train,val,train,train
24076_left.jpeg,train,train,train,train,train
26204_left.jpeg,train,train,train,train,train
18372_right.jpeg,train,val,train,train,train
11219_right.jpeg,train,train,train,train,train
30140_right.jpeg,train,train,train,train,val
10644_left.jpeg,train,train,train,val,val
24936_right.jpeg,train,val,train,train,train
2016_left.jpeg,train,val,train,train,train
8499_right.jpeg,train,train,val,val,val
13540_right.jpeg,train,train,train,train,train
27506_right.jpeg,train,train,train,train,train
13753_right.jpeg,train,train,train,train,val
10819_left.jpeg,train,train,train,train,train
15602_right.jpeg,train,val,train,train,train
33270_left.jpeg,train,train,val,train,train
10017_right.jpeg,train,val,val,train,train
13934_left.jpeg,train,train,train,train,train
43154_left.jpeg,train,train,train,train,train
33003_left.jpeg,train,val,train,train,train
11527_left.jpeg,train,train,train,train,train
29322_left.jpeg,train,val,val,train,train
30349_right.jpeg,train,train,train,train,train
24010_right.jpeg,train,train,val,train,train
37736_left.jpeg,train,train,train,train,train
37849_left.jpeg,train,train,train,train,train
40366_left.jpeg,train,train,train,train,train
19350_left.jpeg,train,train,train,train,train
11858_left.jpeg,train,train,train,train,train
43050_left.jpeg,train,train,train,train,val
30787_left.jpeg,train,val,train,train,train
23050_right.jpeg,train,train,train,val,train
19380_left.jpeg,train,train,train,train,train
15337_left.jpeg,train,val,train,train,train
37808_right.jpeg,train,val,val,val,train
26109_left.jpeg,train,train,train,train,train
35052_right.jpeg,train,train,train,train,train
11854_left.jpeg,train,train,train,val,train
30597_left.jpeg,train,train,train,train,train
11262_right.jpeg,train,val,train,train,train
17967_right.jpeg,train,train,train,val,train
18028_left.jpeg,train,train,train,train,train
25672_right.jpeg,train,train,train,train,train
43141_left.jpeg,train,train,val,train,train
17426_right.jpeg,train,train,val,train,val
29058_right.jpeg,train,train,train,train,train
19766_right.jpeg,train,val,train,train,train
43550_right.jpeg,train,val,train,train,train
35807_right.jpeg,train,train,train,val,val
35509_right.jpeg,train,train,train,train,train
22712_right.jpeg,train,train,train,train,train
28675_left.jpeg,train,train,train,train,train
24478_left.jpeg,train,train,train,train,train
16828_left.jpeg,train,train,train,val,val
31260_left.jpeg,train,train,train,val,train
14924_left.jpeg,train,train,train,train,train
40207_right.jpeg,train,train,val,val,train
28257_left.jpeg,train,train,train,train,val
7853_left.jpeg,train,train,train,train,train
36184_right.jpeg,train,train,val,train,val
13999_right.jpeg,train,train,train,train,train
8789_right.jpeg,train,train,train,val,train
21447_left.jpeg,train,train,train,train,train
33123_left.jpeg,train,train,train,val,train
9963_right.jpeg,train,train,train,train,train
31675_right.jpeg,train,val,train,train,train
14584_right.jpeg,train,val,val,train,train
42965_right.jpeg,train,train,train,train,train
32695_left.jpeg,train,train,val,train,val
13395_right.jpeg,train,train,val,train,val
43549_left.jpeg,train,train,train,val,train
8681_right.jpeg,train,train,train,val,train
37834_right.jpeg,train,train,train,train,train
40108_right.jpeg,train,train,train,train,train
13591_right.jpeg,train,train,train,train,train
35804_right.jpeg,train,val,train,train,train
18350_left.jpeg,train,train,train,train,val
41201_left.jpeg,train,train,val,train,train
33685_left.jpeg,train,train,train,train,train
34571_right.jpeg,train,train,train,val,train
17501_left.jpeg,train,train,train,train,train
2338_left.jpeg,train,train,val,val,val
7945_left.jpeg,train,train,train,val,train
11896_right.jpeg,train,val,train,train,train
35842_left.jpeg,train,val,train,train,train
21373_left.jpeg,train,train,val,train,train
25120_left.jpeg,train,train,val,train,train
6245_right.jpeg,train,train,train,train,train
23078_right.jpeg,train,val,val,train,train
7888_left.jpeg,train,train,train,val,train
8202_left.jpeg,train,train,val,val,train
7310_right.jpeg,train,train,train,val,train
21695_left.jpeg,train,train,train,train,train
31034_right.jpeg,train,val,train,train,train
38634_right.jpeg,train,train,train,train,train
27674_left.jpeg,train,train,train,val,train
9977_left.jpeg,train,val,train,train,train
36767_left.jpeg,train,val,train,train,val
13180_left.jpeg,train,train,train,val,val
6017_left.jpeg,train,train,train,train,train
